A,C,P,B,L,R,LA
3,1,90,21.6562,210.4,1,5
3,1,90,21.6627,210.6,1,5
3,1,90,21.6562,210.6,1,5
3,1,90,21.6465,210,1,5
3,1,90,21.64,210.2,1,5
3,1,90,21.6758,211.8,1,5
3,2,60,13.0188,113,1,6
3,2,60,13.0416,111.2,1,6
3,2,60,13.0416,112.2,1,6
3,2,60,13.0416,111.6,1,6
3,2,60,13.0709,113.8,1,6
3,2,60,13.0351,112.8,1,6
3,2,60,13.0578,112.4,1,6
3,2,60,13.0709,113.6,1,6
3,2,60,13.0221,112,1,6
3,2,60,13.0578,113.8,1,6
3,2,66,16.849,121.458,0.96,7
3,2,66,16.8165,120.408,0.98,7
3,2,66,16.8198,120.8,1,7
3,2,66,16.8198,121.458,0.96,7
3,2,66,16.81,120.6,1,7
3,2,66,16.8328,120.408,0.98,7
3,2,66,16.8458,120.625,0.96,7
3,2,66,16.8425,120.612,0.98,7
3,2,66,16.849,120.8,1,7
3,2,66,16.8328,121,1,7
3,2,78,18.7072,110.204,0.98,8
3,2,78,18.7007,111.2,1,8
3,2,78,18.7105,111,1,8
3,2,78,18.6975,110.4,1,8
3,2,78,18.6975,110.2,1,8
3,2,78,18.6942,110.2,1,8
3,2,78,18.704,110.8,1,8
3,2,78,18.7105,110.6,1,8
3,2,78,18.73,111.6,1,8
3,2,78,18.7105,110.8,1,8
3,2,84,24.9968,111.2,1,9
3,2,84,25.0131,111,1,9
3,2,84,25.0098,112.2,1,9
3,2,84,25.0001,110.4,1,9
3,2,84,25.0196,112,1,9
3,2,84,24.9968,110.2,1,9
3,2,84,24.9935,110.6,1,9
3,2,84,24.9968,110.2,1,9
3,2,84,24.974,110.2,1,9
3,2,84,24.987,110.6,1,9
3,2,87,19.2205,120,1,10
3,2,87,19.2303,121,1,10
3,2,87,19.2498,120.8,1,10
3,2,87,19.2466,121.02,0.98,10
3,2,87,19.2791,120.6,1,10
3,2,87,19.2433,120.2,1,10
3,2,87,19.2466,120.408,0.98,10
3,2,87,19.2433,120.6,1,10
3,2,87,19.227,120.2,1,10
3,2,87,19.2758,121.4,1,10
3,2,90,28.8341,200.4,1,11
3,2,90,28.8308,201,1,11
3,2,90,28.8406,201,1,11
3,2,90,28.8275,200.6,1,11
3,2,90,28.8438,201.8,1,11
3,2,90,28.8243,200.4,1,11
3,2,90,28.8308,200.8,1,11
3,2,90,28.8178,200.2,1,11
3,2,90,28.8243,201,1,11
3,2,90,28.821,200,1,11
3,3,60,18.7007,112,1,12
3,3,60,18.6975,110.6,1,12
3,3,60,18.6942,110.2,1,12
3,3,60,18.6845,110.6,1,12
3,3,60,18.6942,110.8,1,12
3,3,60,18.6747,110.2,1,12
3,3,60,18.6845,111.4,1,12
3,3,60,18.7105,110.816,0.98,12
3,3,60,18.7072,110.6,1,12
3,3,60,18.678,110.6,1,12
3,3,81,20.6272,100.8,1,13
3,3,81,20.6142,100.4,1,13
3,3,81,20.6305,100.6,1,13
3,3,81,20.6272,101.2,1,13
3,3,81,20.6077,100.4,1,13
3,3,81,20.6272,101,1,13
3,3,81,20.6077,101,1,13
3,3,81,20.5915,100.2,1,13
3,3,81,20.6207,100.8,1,13
3,3,81,20.6272,101,1,13
3,3,84,19.9518,160.4,1,14
3,3,84,19.9258,160.4,1,14
3,3,84,19.9583,160.204,0.98,14
3,3,84,19.9258,160.4,1,14
3,3,84,19.9355,160.4,1,14
3,3,84,19.955,161.2,1,14
3,3,84,19.942,160.204,0.98,14
3,3,84,19.9323,160.4,1,14
3,3,84,19.9518,160.8,1,14
3,3,84,19.9485,160.4,1,14
3,3,87,23.9358,160.2,1,15
3,3,87,23.9716,161.6,1,15
3,3,87,23.9423,160.6,1,15
3,3,87,23.9846,160.6,1,15
3,3,87,23.9228,160.4,1,15
3,3,87,23.9651,162,1,15
3,3,87,23.9325,160.2,1,15
3,3,87,23.9423,160.4,1,15
3,3,87,23.9586,160.6,1,15
3,3,87,23.926,160.4,1,15
3,3,90,26.888,200.8,1,16
3,3,90,26.901,201.2,1,16
3,3,90,26.8815,200,1,16
3,3,90,26.8848,200.4,1,16
3,3,90,26.8913,201,1,16
3,3,90,26.888,200,1,16
3,3,90,26.8945,200.6,1,16
3,3,90,26.8783,200.2,1,16
3,3,90,26.888,200.2,1,16
3,3,90,26.8945,200.4,1,16
3,4,81,18.8675,120.6,1,17
3,4,81,18.874,120.8,1,17
3,4,81,18.874,120.2,1,17
3,4,81,18.8642,120.2,1,17
3,4,81,18.874,120.6,1,17
3,4,81,18.8642,120.4,1,17
3,4,81,18.8903,120.6,1,17
3,4,81,18.9,122.4,1,17
3,4,81,18.8577,120.4,1,17
3,4,81,18.8805,121.2,1,17
3,4,84,23.926,160.6,1,18
3,4,84,23.9098,160.6,1,18
3,4,84,23.9065,160.2,1,18
3,4,84,23.926,160.6,1,18
3,4,84,23.9098,160.4,1,18
3,4,84,23.9163,160.8,1,18
3,4,84,23.9065,160.4,1,18
3,4,84,23.9195,160,0.98,18
3,4,84,23.9228,160.6,1,18
3,4,84,23.9228,161.2,1,18
3,4,87,32.8343,200,0.98,19
3,4,87,32.8278,200.2,1,19
3,4,87,32.8278,200.4,1,19
3,4,87,32.8441,200.6,1,19
3,4,87,32.8343,201.2,1,19
3,4,87,32.8538,201.4,1,19
3,4,87,32.8473,200.6,1,19
3,4,87,32.8538,201.224,0.98,19
3,4,87,32.8245,200,1,19
3,4,87,32.8376,200.6,1,19
3,4,90,35.4368,221,1,20
3,4,90,35.4433,220.6,1,20
3,4,90,35.4205,220.4,1,20
3,4,90,35.4433,220.6,1,20
3,4,90,35.4335,220.8,1,20
3,4,90,35.4303,220.2,1,20
3,4,90,35.4335,220,1,20
3,4,90,35.4303,220.2,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4563,221.8,1,20
3,5,87,35.4693,180,1,21
3,5,87,35.4953,180,1,21
3,5,87,35.4758,180,1,21
3,5,87,35.466,181,1,21
3,5,87,35.453,180.2,1,21
3,5,87,35.466,180.4,1,21
3,5,87,35.4791,180.612,0.98,21
3,5,87,35.4693,180.2,1,21
3,5,87,35.4595,180.2,1,21
3,5,87,35.4595,180.2,1,21
3,5,90,42.8074,220,1,22
3,5,90,42.7911,220,1,22
3,5,90,42.7781,220,1,22
3,5,90,42.7748,220,1,22
3,5,90,42.7781,220.8,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.7683,220,1,22
3,5,90,42.7911,220,0.98,22
3,5,90,42.7879,220.4,1,22
3,6,84,27.7953,140.4,1,23
3,6,84,27.8018,141,1,23
3,6,84,27.7953,141.2,1,23
3,6,84,27.7693,140,1,23
3,6,84,27.7888,141,1,23
3,6,84,27.792,140.204,0.98,23
3,6,84,27.779,140.6,1,23
3,6,84,27.7758,140,1,23
3,6,84,27.7953,141.2,1,23
3,6,84,27.7986,140.6,1,23
3,6,87,33.1767,180,1,24
3,6,87,33.1767,180,0.98,24
3,6,87,33.1605,180,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.1995,180,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.1572,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1832,180,1,24
3,6,87,33.1702,180,1,24
3,6,90,42.0799,240,1,25
3,6,90,42.0799,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0571,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0669,240,1,25
3,7,84,30.0651,170.6,1,26
3,7,84,30.0586,170.2,1,26
3,7,84,30.0781,170.2,1,26
3,7,84,30.0781,170.2,1,26
3,7,84,30.0716,170.4,1,26
3,7,84,30.0716,170.4,1,26
3,7,84,30.0716,170.6,1,26
3,7,84,30.0586,170,0.98,26
3,7,84,30.0521,170.6,1,26
3,7,84,30.0683,170.612,0.98,26
3,7,87,33.5265,190,1,27
3,7,87,33.5103,190,1,27
3,7,87,33.5363,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5103,190,0.98,27
3,7,87,33.52,190,1,27
3,7,90,40.5259,260,1,28
3,7,90,40.5194,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.4966,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5194,260,1,28
3,7,90,40.5129,260,1,28
3,8,78,23.638,131.4,1,29
3,8,78,23.6315,131.8,1,29
3,8,78,23.6088,131,1,29
3,8,78,23.6413,131.4,1,29
3,8,78,23.6478,131.4,1,29
3,8,78,23.638,131.6,1,29
3,8,78,23.6218,131.8,1,29
3,8,78,23.6055,130.8,1,29
3,8,78,23.6673,131.8,1,29
3,8,78,23.6478,132.857,0.98,29
3,8,81,22.1956,170.8,1,30
3,8,81,22.2118,170.204,0.98,30
3,8,81,22.2183,171,1,30
3,8,81,22.2248,171.8,1,30
3,8,81,22.2053,170.6,1,30
3,8,81,22.1956,171.2,1,30
3,8,81,22.1728,170.2,1,30
3,8,81,22.2021,172,1,30
3,8,81,22.1988,170.204,0.98,30
3,8,81,22.2086,170.4,1,30
3,8,84,31.1136,170.6,1,31
3,8,84,31.1103,170.8,1,31
3,8,84,31.1331,170.2,1,31
3,8,84,31.0941,170,1,31
3,8,84,31.1266,170.4,1,31
3,8,84,31.1201,170,1,31
3,8,84,31.1103,170,1,31
3,8,84,31.1071,170,1,31
3,8,84,31.1266,170.2,1,31
3,8,84,31.1136,170,1,31
3,8,90,43.4619,300,1,32
3,8,90,43.4587,300,1,32
3,8,90,43.4619,300,1,32
3,8,90,43.4619,300,1,32
3,8,90,43.4912,300,1,32
3,8,90,43.4652,300,1,32
3,8,90,43.4684,300,1,32
3,8,90,43.4717,300,1,32
3,8,90,43.4717,300,1,32
3,8,90,43.4814,300,1,32
2,1,60,14.1709,111.622,0.74,33
2,1,60,14.2197,113.81,0.84,33
2,1,60,14.1904,113.59,0.78,33
2,1,60,14.2002,117.429,0.7,33
2,1,60,14.1612,114.324,0.74,33
2,1,60,14.1807,112.703,0.74,33
2,1,60,14.1774,114,0.8,33
2,1,60,14.1839,113.81,0.84,33
2,1,60,14.2067,114.186,0.86,33
2,1,60,14.2197,113.5,0.8,33
2,1,66,16.0519,110,0.84,34
2,1,66,16.0616,110,0.72,34
2,1,66,16.0649,110,0.86,34
2,1,66,16.0909,110.444,0.9,34
2,1,66,16.1072,110,0.86,34
2,1,66,16.0747,110,0.82,34
2,1,66,16.1104,110.889,0.9,34
2,1,66,16.1039,110,0.92,34
2,1,66,16.1039,110,0.88,34
2,1,66,16.0714,110,0.86,34
2,1,78,17.9393,110,0.82,35
2,1,78,17.9849,110,0.94,35
2,1,78,17.9816,110.476,0.84,35
2,1,78,17.9426,110.444,0.9,35
2,1,78,17.9784,110,0.88,35
2,1,78,17.9784,110,0.88,35
2,1,78,17.9751,110.465,0.86,35
2,1,78,17.9751,110.444,0.9,35
2,1,78,17.9654,110.889,0.9,35
2,1,78,18.0044,110,0.9,35
2,1,81,18.0012,112.5,0.96,36
2,1,81,17.9849,110.426,0.94,36
2,1,81,17.9816,110.851,0.94,36
2,1,81,18.0012,111.25,0.96,36
2,1,81,17.9914,111.224,0.98,36
2,1,81,17.9947,111.304,0.92,36
2,1,81,17.9849,110.816,0.98,36
2,1,81,17.9914,111.25,0.96,36
2,1,81,17.9881,111.224,0.98,36
2,1,81,17.9686,111.333,0.9,36
2,1,87,18.1874,120.417,0.96,37
2,1,87,18.1582,121.25,0.96,37
2,1,87,18.1874,122.449,0.98,37
2,1,87,18.1874,121.25,0.96,37
2,1,87,18.1777,120.417,0.96,37
2,1,87,18.1451,120.889,0.9,37
2,1,87,18.1647,120.851,0.94,37
2,1,87,18.1712,120.426,0.94,37
2,1,87,18.1647,120.816,0.98,37
2,1,87,18.1679,121.224,0.98,37
2,1,90,20.7964,160.816,0.98,38
2,1,90,20.7834,162.041,0.98,38
2,1,90,20.7866,161.2,1,38
2,1,90,20.7801,160.816,0.98,38
2,1,90,20.8127,162,1,38
2,1,90,20.8062,161.224,0.98,38
2,1,90,20.8029,161.2,1,38
2,1,90,20.8062,161.277,0.94,38
2,1,90,20.7834,161.667,0.96,38
2,1,90,20.7964,160,0.92,38
2,2,60,12.2151,80.2222,0.9,39
2,2,60,12.2347,80.6667,0.9,39
2,2,60,12.2021,80.2326,0.86,39
2,2,60,12.2347,80.4444,0.9,39
2,2,60,12.2054,80.4651,0.86,39
2,2,60,12.2249,80.4348,0.92,39
2,2,60,12.2477,81.3043,0.92,39
2,2,60,12.2086,80.7143,0.84,39
2,2,60,12.2184,80.4255,0.94,39
2,2,60,12.2151,80.6522,0.92,39
2,2,66,16.0909,80.4255,0.94,40
2,2,66,16.1137,80,0.9,40
2,2,66,16.0616,80.4444,0.9,40
2,2,66,16.0681,80.2439,0.82,40
2,2,66,16.1104,80.6667,0.9,40
2,2,66,16.0681,80.2174,0.92,40
2,2,66,16.0844,80.2439,0.82,40
2,2,66,16.0974,80.4651,0.86,40
2,2,66,16.0681,80.2174,0.92,40
2,2,66,16.0714,80.7317,0.82,40
2,2,78,17.9849,70.6522,0.92,41
2,2,78,18.0044,71.3953,0.86,41
2,2,78,18.0077,70.2128,0.94,41
2,2,78,18.0207,71.0638,0.94,41
2,2,78,18.0109,70.4545,0.88,41
2,2,78,18.0077,70.2326,0.86,41
2,2,78,18.0142,70.2128,0.94,41
2,2,78,17.9881,70,0.84,41
2,2,78,17.9947,70.4651,0.86,41
2,2,78,17.9979,70.4444,0.9,41
2,2,84,24.2972,80.8511,0.94,42
2,2,84,24.3525,81.3043,0.92,42
2,2,84,24.3167,80.8696,0.92,42
2,2,84,24.3232,80.4,1,42
2,2,84,24.3232,80.4255,0.94,42
2,2,84,24.2387,80,0.9,42
2,2,84,24.2907,81.2,1,42
2,2,84,24.3265,80.8163,0.98,42
2,2,84,24.3395,82.0833,0.96,42
2,2,84,24.2875,80,0.88,42
2,2,87,18.56,91.2766,0.94,43
2,2,87,18.5567,91.3333,0.9,43
2,2,87,18.586,92.0833,0.96,43
2,2,87,18.5242,90.8511,0.94,43
2,2,87,18.5502,92.2727,0.88,43
2,2,87,18.5372,90.8163,0.98,43
2,2,87,18.5242,90,0.96,43
2,2,87,18.5763,91.2245,0.98,43
2,2,87,18.5372,90.8333,0.96,43
2,2,87,18.6055,91.2766,0.94,43
2,2,90,27.7717,141.25,0.96,44
2,2,90,27.7522,140.851,0.94,44
2,2,90,27.7782,141.224,0.98,44
2,2,90,27.7684,140.4,1,44
2,2,90,27.7684,141.224,0.98,44
2,2,90,27.7717,140.8,1,44
2,2,90,27.7489,140.408,0.98,44
2,2,90,27.7619,140.4,1,44
2,2,90,27.7782,140.816,0.98,44
2,2,90,27.7879,141.6,1,44
2,3,60,18.0467,72.7273,0.88,45
2,3,60,18.0369,72.2222,0.9,45
2,3,60,18.0402,71.7778,0.9,45
2,3,60,18.0597,72.1277,0.94,45
2,3,60,18.076,71.9565,0.92,45
2,3,60,18.0402,71.0638,0.94,45
2,3,60,18.0304,72.1277,0.94,45
2,3,60,18.0044,71.5556,0.9,45
2,3,60,18.0142,72.2222,0.9,45
2,3,60,17.9979,70.9091,0.88,45
2,3,84,19.0822,113.265,0.98,46
2,3,84,19.0562,112.083,0.96,46
2,3,84,19.0334,110,0.94,46
2,3,84,19.0236,110.889,0.9,46
2,3,84,19.0204,110.851,0.94,46
2,3,84,19.0302,111.277,0.94,46
2,3,84,19.0432,111.739,0.92,46
2,3,84,19.0497,111.25,0.96,46
2,3,84,19.0106,110.444,0.9,46
2,3,84,19.0236,110.426,0.94,46
2,3,87,23.0694,110.8,1,47
2,3,87,23.0272,110.833,0.96,47
2,3,87,23.0792,112.4,1,47
2,3,87,23.0337,110.851,0.94,47
2,3,87,23.0499,111.224,0.98,47
2,3,87,23.0629,110.426,0.94,47
2,3,87,23.0402,111.25,0.96,47
2,3,87,23.0337,110,0.98,47
2,3,87,23.076,111.667,0.96,47
2,3,87,23.0792,111.2,1,47
2,3,90,25.8517,141.224,0.98,48
2,3,90,25.8354,140.4,1,48
2,3,90,25.8452,141.2,1,48
2,3,90,25.8582,140.816,0.98,48
2,3,90,25.8322,140.408,0.98,48
2,3,90,25.8419,141.2,1,48
2,3,90,25.8126,140,0.98,48
2,3,90,25.8582,141.633,0.98,48
2,3,90,25.8582,141.6,1,48
2,3,90,25.8387,141.633,0.98,48
2,4,81,18.2167,80.2174,0.92,49
2,4,81,18.2395,80.4348,0.92,49
2,4,81,18.2362,80.6667,0.9,49
2,4,81,18.1939,80.2128,0.94,49
2,4,81,18.2818,80.8511,0.94,49
2,4,81,18.1842,80,0.86,49
2,4,81,18.2265,80.6667,0.9,49
2,4,81,18.2167,80.2326,0.86,49
2,4,81,18.2753,80.4167,0.96,49
2,4,81,18.1809,81.0638,0.94,49
2,4,84,23.0402,111.224,0.98,50
2,4,84,23.0337,110.417,0.96,50
2,4,84,23.0564,110.417,0.96,50
2,4,84,23.0402,110.408,0.98,50
2,4,84,23.0467,110,1,50
2,4,84,23.0434,110,1,50
2,4,84,23.0239,110,0.98,50
2,4,84,23.0467,110,1,50
2,4,84,23.0564,110.417,0.96,50
2,4,84,23.0499,110.8,1,50
2,4,87,31.7817,140.4,1,51
2,4,87,31.7784,141.633,0.98,51
2,4,87,31.7947,141.667,0.96,51
2,4,87,31.798,141.2,1,51
2,4,87,31.7654,141.6,1,51
2,4,87,31.7654,140.417,0.96,51
2,4,87,31.7784,142.857,0.98,51
2,4,87,31.7849,140.851,0.94,51
2,4,87,31.7784,141.2,1,51
2,4,87,31.7752,140.4,1,51
2,4,90,34.1881,150.408,0.98,52
2,4,90,34.2044,150.816,0.98,52
2,4,90,34.2206,151.2,1,52
2,4,90,34.1881,150,1,52
2,4,90,34.1946,150.417,0.96,52
2,4,90,34.2272,150.816,0.98,52
2,4,90,34.1881,150,1,52
2,4,90,34.2402,152,1,52
2,4,90,34.2076,150.4,1,52
2,4,90,34.2044,150,0.98,52
2,5,87,34.1946,121.702,0.94,53
2,5,87,34.2141,122.609,0.92,53
2,5,87,34.2174,121.2,1,53
2,5,87,34.2109,122.8,1,53
2,5,87,34.2206,121.224,0.98,53
2,5,87,34.2239,120.816,0.98,53
2,5,87,34.2304,122.857,0.98,53
2,5,87,34.2499,121.6,1,53
2,5,87,34.1881,120.816,0.98,53
2,5,87,34.2109,122.917,0.96,53
2,5,90,41.3789,151.2,1,54
2,5,90,41.3789,150.833,0.96,54
2,5,90,41.3692,151.224,0.98,54
2,5,90,41.3757,151.224,0.98,54
2,5,90,41.4082,151.633,0.98,54
2,5,90,41.3952,151.2,1,54
2,5,90,41.3985,152,1,54
2,5,90,41.3692,150.8,1,54
2,5,90,41.3757,150.833,0.96,54
2,5,90,41.3659,150.4,1,54
2,6,84,26.929,100.851,0.94,55
2,6,84,26.929,100.851,0.94,55
2,6,84,26.916,100,0.94,55
2,6,84,26.929,100,0.96,55
2,6,84,26.9257,101.2,1,55
2,6,84,26.8932,100,0.96,55
2,6,84,26.9192,101.304,0.92,55
2,6,84,26.9355,101.25,0.96,55
2,6,84,26.8834,100.455,0.88,55
2,6,84,26.8834,100.93,0.86,55
2,6,87,31.9216,130.408,0.98,56
2,6,87,31.9248,130.816,0.98,56
2,6,87,31.9118,130,0.98,56
2,6,87,31.9248,130,0.98,56
2,6,87,31.9281,130.2,1,56
2,6,87,31.9281,130.213,0.94,56
2,6,87,31.9444,130.2,1,56
2,6,87,31.9151,130,1,56
2,6,87,31.9248,130.204,0.98,56
2,6,87,31.9216,130.2,1,56
2,6,90,40.4619,161.224,0.98,57
2,6,90,40.4944,160,1,57
2,6,90,40.5042,163.673,0.98,57
2,6,90,40.4814,161.224,0.98,57
2,6,90,40.4847,162.5,0.96,57
2,6,90,40.4977,163.6,1,57
2,6,90,40.4912,163.673,0.98,57
2,6,90,40.4879,161.224,0.98,57
2,6,90,40.5563,168.4,1,57
2,6,90,40.4944,163.6,1,57
2,7,84,29.1922,122.083,0.96,58
2,7,84,29.2671,122.128,0.94,58
2,7,84,29.2215,123.256,0.86,58
2,7,84,29.2183,121.667,0.96,58
2,7,84,29.2475,122.222,0.9,58
2,7,84,29.2475,124.583,0.96,58
2,7,84,29.2866,123.75,0.96,58
2,7,84,29.2508,124.167,0.96,58
2,7,84,29.2671,123.404,0.94,58
2,7,84,29.228,123.404,0.94,58
2,7,87,32.2779,141,1,59
2,7,87,32.3006,140.8,1,59
2,7,87,32.2779,140.625,0.96,59
2,7,87,32.3072,141,1,59
2,7,87,32.2779,141.02,0.98,59
2,7,87,32.3169,142.245,0.98,59
2,7,87,32.2909,140.8,1,59
2,7,87,32.3072,141.2,1,59
2,7,87,32.2844,140.2,1,59
2,7,87,32.2584,140.213,0.94,59
2,7,90,38.921,190,1,60
2,7,90,38.895,190,0.96,60
2,7,90,38.9177,190,1,60
2,7,90,38.9112,190,1,60
2,7,90,38.934,190,1,60
2,7,90,38.908,190,1,60
2,7,90,38.9242,190,0.98,60
2,7,90,38.921,190,0.98,60
2,7,90,38.947,190,0.98,60
2,7,90,38.895,190,0.98,60
2,8,75,18.3607,90.4255,0.94,61
2,8,75,18.364,90.2273,0.88,61
2,8,75,18.3932,90,0.9,61
2,8,75,18.3835,90.625,0.96,61
2,8,75,18.3835,91.0638,0.94,61
2,8,75,18.3705,90.6667,0.9,61
2,8,75,18.3965,90.2222,0.9,61
2,8,75,18.4193,90.8333,0.96,61
2,8,75,18.3932,90.8889,0.9,61
2,8,75,18.416,90.2222,0.9,61
2,8,78,22.6741,90.8696,0.92,62
2,8,78,22.6513,90.2222,0.9,62
2,8,78,22.7132,90.6977,0.86,62
2,8,78,22.6774,90.2128,0.94,62
2,8,78,22.6936,90.4348,0.92,62
2,8,78,22.6969,91.0638,0.94,62
2,8,78,22.6741,90.4545,0.88,62
2,8,78,22.7132,90.8,1,62
2,8,78,22.6546,90.4444,0.9,62
2,8,78,22.6709,90.6667,0.9,62
2,8,81,21.3878,131.304,0.92,63
2,8,81,21.3585,130.87,0.92,63
2,8,81,21.3748,131.064,0.94,63
2,8,81,21.365,131.739,0.92,63
2,8,81,21.365,131.818,0.88,63
2,8,81,21.3585,131.395,0.86,63
2,8,81,21.3552,131.957,0.92,63
2,8,81,21.3455,131.333,0.9,63
2,8,81,21.3552,131.667,0.96,63
2,8,81,21.3813,131.25,0.96,63
2,8,84,30.0154,130.851,0.94,64
2,8,84,30.0805,131.064,0.94,64
2,8,84,30.0382,130.851,0.94,64
2,8,84,30.0187,130.217,0.92,64
2,8,84,30.0772,131.429,0.98,64
2,8,84,30.061,130.833,0.96,64
2,8,84,30.0187,130.408,0.98,64
2,8,84,30.061,130.625,0.96,64
2,8,84,30.0675,130.612,0.98,64
2,8,84,30.0642,130.638,0.94,64
2,8,90,41.7065,220.4,1,65
2,8,90,41.7325,220.851,0.94,65
2,8,90,41.726,220.4,1,65
2,8,90,41.6837,220,0.96,65
2,8,90,41.7195,220.833,0.96,65
2,8,90,41.7357,220,1,65
2,8,90,41.7162,220,0.98,65
2,8,90,41.7423,220.408,0.98,65
2,8,90,41.6967,220.426,0.94,65
2,8,90,41.7097,220,0.96,65
1,1,60,6.93779,50,0.3,66
1,1,60,6.88249,50,0.32,66
1,1,60,6.87924,50,0.36,66
1,1,60,6.91827,50,0.34,66
1,1,60,6.95406,50,0.5,66
1,1,60,6.93454,50,0.38,66
1,1,60,6.90201,50,0.38,66
1,1,60,6.93454,50,0.38,66
1,1,60,6.90852,50,0.34,66
1,1,60,6.95406,50,0.54,66
1,1,66,10.8266,50,0.62,67
1,1,66,10.742,50,0.34,67
1,1,66,10.8103,50,0.52,67
1,1,66,10.7778,50,0.46,67
1,1,66,10.7648,50,0.4,67
1,1,66,10.781,50,0.5,67
1,1,66,10.7876,50,0.44,67
1,1,66,10.7485,50,0.36,67
1,1,66,10.7876,50,0.48,67
1,1,66,10.8266,50,0.58,67
1,1,78,10.8201,50,0.58,68
1,1,78,10.8396,50,0.56,68
1,1,78,10.7973,50,0.54,68
1,1,78,10.8168,50,0.58,68
1,1,78,10.8721,50,0.66,68
1,1,78,10.8754,50,0.74,68
1,1,78,10.8721,50,0.66,68
1,1,78,10.8851,50,0.74,68
1,1,78,10.8494,50,0.66,68
1,1,78,10.8136,50,0.58,68
1,1,81,8.93262,50,0.72,69
1,1,81,8.97816,50,0.82,69
1,1,81,8.94238,50,0.66,69
1,1,81,8.9684,50,0.76,69
1,1,81,8.98142,50,0.72,69
1,1,81,8.92286,50,0.62,69
1,1,81,8.9684,50,0.7,69
1,1,81,8.95214,50,0.74,69
1,1,81,8.95864,50,0.76,69
1,1,81,8.93912,50,0.7,69
1,1,90,11.2243,60,0.74,70
1,1,90,11.2276,60,0.84,70
1,1,90,11.2243,60,0.8,70
1,1,90,11.2113,60,0.78,70
1,1,90,11.1951,60,0.64,70
1,1,90,11.2211,60,0.74,70
1,1,90,11.2504,60,0.8,70
1,1,90,11.1885,60,0.64,70
1,1,90,11.2178,60,0.72,70
1,1,90,11.2178,60,0.72,70
1,2,66,8.90009,50,0.58,71
1,2,66,8.95539,50,0.7,71
1,2,66,8.90334,50,0.62,71
1,2,66,8.89358,50,0.56,71
1,2,66,8.8643,50,0.56,71
1,2,66,8.87731,50,0.52,71
1,2,66,8.93587,50,0.7,71
1,2,66,8.93262,50,0.56,71
1,2,66,8.87731,50,0.62,71
